model,layer_index,layer_ordinal,relative_depth,estimator,raw_or_pc,mechanism_a,mechanism_b,cosine
Meta-Llama-3.1-8B-Instruct,30,31,0.967741935483871,trimmed_mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.3992677628993988
Meta-Llama-3.1-8B-Instruct,30,31,0.967741935483871,trimmed_mean,placebo_calibrated,refusal_suppression,payload_splitting,0.3145039975643158
Meta-Llama-3.1-8B-Instruct,30,31,0.967741935483871,trimmed_mean,placebo_calibrated,refusal_suppression,distractors_negated,0.3947235345840454
Meta-Llama-3.1-8B-Instruct,30,31,0.967741935483871,trimmed_mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.2518792152404785
Meta-Llama-3.1-8B-Instruct,30,31,0.967741935483871,trimmed_mean,placebo_calibrated,persona_roleplay,payload_splitting,0.518109142780304
Meta-Llama-3.1-8B-Instruct,30,31,0.967741935483871,trimmed_mean,placebo_calibrated,persona_roleplay,distractors_negated,0.5298012495040894
Meta-Llama-3.1-8B-Instruct,30,31,0.967741935483871,trimmed_mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.5580281019210815
Meta-Llama-3.1-8B-Instruct,30,31,0.967741935483871,trimmed_mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.4145726263523102
Meta-Llama-3.1-8B-Instruct,30,31,0.967741935483871,trimmed_mean,placebo_calibrated,payload_splitting,distractors_negated,0.6839905977249146
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,prefix_injection,refusal_suppression,-0.008167309686541557
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,prefix_injection,persona_roleplay,0.6074866652488708
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,prefix_injection,encoding_obfuscation,0.217423677444458
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,prefix_injection,payload_splitting,0.4931000769138336
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,prefix_injection,distractors_negated,0.4335329532623291
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,refusal_suppression,persona_roleplay,-0.08381989598274231
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,refusal_suppression,encoding_obfuscation,0.37024521827697754
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,refusal_suppression,payload_splitting,0.28914526104927063
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,refusal_suppression,distractors_negated,0.3545599579811096
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,persona_roleplay,encoding_obfuscation,0.134578138589859
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,persona_roleplay,payload_splitting,0.40389978885650635
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,persona_roleplay,distractors_negated,0.3599483072757721
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,encoding_obfuscation,payload_splitting,0.532937228679657
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,encoding_obfuscation,distractors_negated,0.3622595965862274
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,raw,payload_splitting,distractors_negated,0.6236457824707031
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,prefix_injection,refusal_suppression,0.11433953791856766
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,prefix_injection,persona_roleplay,0.7162697911262512
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.3022803068161011
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,prefix_injection,payload_splitting,0.581627607345581
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,prefix_injection,distractors_negated,0.5669733285903931
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.024064958095550537
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.4184776544570923
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,refusal_suppression,payload_splitting,0.33803507685661316
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,refusal_suppression,distractors_negated,0.4002505838871002
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.2367478460073471
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,persona_roleplay,payload_splitting,0.5102586150169373
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,persona_roleplay,distractors_negated,0.5152982473373413
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.5672004222869873
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.41944098472595215
Meta-Llama-3.1-8B-Instruct,31,32,1.0,mean,placebo_calibrated,payload_splitting,distractors_negated,0.6800466179847717
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,prefix_injection,refusal_suppression,0.015320369973778725
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,prefix_injection,persona_roleplay,0.6034170389175415
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,prefix_injection,encoding_obfuscation,0.2169874757528305
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,prefix_injection,payload_splitting,0.4957023561000824
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,prefix_injection,distractors_negated,0.4477802813053131
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,refusal_suppression,persona_roleplay,-0.033876385539770126
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,refusal_suppression,encoding_obfuscation,0.3663947582244873
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,refusal_suppression,payload_splitting,0.294914186000824
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,refusal_suppression,distractors_negated,0.35465097427368164
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,persona_roleplay,encoding_obfuscation,0.1372198909521103
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,persona_roleplay,payload_splitting,0.40614718198776245
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,persona_roleplay,distractors_negated,0.3800314664840698
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,encoding_obfuscation,payload_splitting,0.5160515904426575
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,encoding_obfuscation,distractors_negated,0.34387582540512085
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,raw,payload_splitting,distractors_negated,0.6292610168457031
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,prefix_injection,refusal_suppression,0.12596632540225983
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,prefix_injection,persona_roleplay,0.7114865779876709
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,prefix_injection,encoding_obfuscation,0.298287034034729
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,prefix_injection,payload_splitting,0.5843976736068726
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,prefix_injection,distractors_negated,0.5756473541259766
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,refusal_suppression,persona_roleplay,0.0513397678732872
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.40230241417884827
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,refusal_suppression,payload_splitting,0.32351353764533997
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,refusal_suppression,distractors_negated,0.38590848445892334
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.22884099185466766
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,persona_roleplay,payload_splitting,0.5062300562858582
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,persona_roleplay,distractors_negated,0.5186396837234497
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,encoding_obfuscation,payload_splitting,0.5455006957054138
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,encoding_obfuscation,distractors_negated,0.3985441327095032
Meta-Llama-3.1-8B-Instruct,31,32,1.0,median,placebo_calibrated,payload_splitting,distractors_negated,0.6819881796836853
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,prefix_injection,refusal_suppression,0.0033487859182059765
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,prefix_injection,persona_roleplay,0.6070401072502136
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,prefix_injection,encoding_obfuscation,0.21761292219161987
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,prefix_injection,payload_splitting,0.49500322341918945
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,prefix_injection,distractors_negated,0.4419071674346924
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,refusal_suppression,persona_roleplay,-0.05849151313304901
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,refusal_suppression,encoding_obfuscation,0.36915838718414307
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,refusal_suppression,payload_splitting,0.2939879298210144
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,refusal_suppression,distractors_negated,0.3535725772380829
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,persona_roleplay,encoding_obfuscation,0.13479316234588623
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,persona_roleplay,payload_splitting,0.404838889837265
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,persona_roleplay,distractors_negated,0.3716680109500885
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,encoding_obfuscation,payload_splitting,0.5253417491912842
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,encoding_obfuscation,distractors_negated,0.3521116375923157
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,raw,payload_splitting,distractors_negated,0.627264678478241
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,prefix_injection,refusal_suppression,0.11901769042015076
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,prefix_injection,persona_roleplay,0.7152790427207947
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.2999231219291687
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,prefix_injection,payload_splitting,0.5827271938323975
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,prefix_injection,distractors_negated,0.5718986392021179
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.035167574882507324
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.4102150797843933
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,refusal_suppression,payload_splitting,0.33381158113479614
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,refusal_suppression,distractors_negated,0.3920087218284607
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.23111438751220703
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,persona_roleplay,payload_splitting,0.507876992225647
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,persona_roleplay,distractors_negated,0.5178417563438416
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.5576446056365967
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.40797919034957886
Meta-Llama-3.1-8B-Instruct,31,32,1.0,trimmed_mean,placebo_calibrated,payload_splitting,distractors_negated,0.6817237138748169
gemma-2-9b-it,0,1,0.0,mean,raw,prefix_injection,refusal_suppression,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,prefix_injection,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,prefix_injection,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,prefix_injection,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,prefix_injection,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,refusal_suppression,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,refusal_suppression,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,refusal_suppression,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,refusal_suppression,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,persona_roleplay,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,persona_roleplay,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,persona_roleplay,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,encoding_obfuscation,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,encoding_obfuscation,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,mean,raw,payload_splitting,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,prefix_injection,refusal_suppression,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,prefix_injection,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,prefix_injection,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,prefix_injection,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,refusal_suppression,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,refusal_suppression,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,persona_roleplay,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,persona_roleplay,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,encoding_obfuscation,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,encoding_obfuscation,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,mean,placebo_calibrated,payload_splitting,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,median,raw,prefix_injection,refusal_suppression,0.0
gemma-2-9b-it,0,1,0.0,median,raw,prefix_injection,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,median,raw,prefix_injection,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,median,raw,prefix_injection,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,median,raw,prefix_injection,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,median,raw,refusal_suppression,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,median,raw,refusal_suppression,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,median,raw,refusal_suppression,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,median,raw,refusal_suppression,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,median,raw,persona_roleplay,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,median,raw,persona_roleplay,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,median,raw,persona_roleplay,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,median,raw,encoding_obfuscation,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,median,raw,encoding_obfuscation,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,median,raw,payload_splitting,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,prefix_injection,refusal_suppression,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,prefix_injection,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,prefix_injection,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,prefix_injection,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,prefix_injection,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,refusal_suppression,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,refusal_suppression,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,refusal_suppression,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,persona_roleplay,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,persona_roleplay,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,persona_roleplay,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,encoding_obfuscation,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,encoding_obfuscation,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,median,placebo_calibrated,payload_splitting,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,prefix_injection,refusal_suppression,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,prefix_injection,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,prefix_injection,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,prefix_injection,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,prefix_injection,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,refusal_suppression,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,refusal_suppression,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,refusal_suppression,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,refusal_suppression,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,persona_roleplay,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,persona_roleplay,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,persona_roleplay,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,encoding_obfuscation,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,encoding_obfuscation,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,raw,payload_splitting,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,placebo_calibrated,prefix_injection,refusal_suppression,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,placebo_calibrated,prefix_injection,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,placebo_calibrated,prefix_injection,encoding_obfuscation,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,placebo_calibrated,prefix_injection,payload_splitting,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,placebo_calibrated,prefix_injection,distractors_negated,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,placebo_calibrated,refusal_suppression,persona_roleplay,0.0
gemma-2-9b-it,0,1,0.0,trimmed_mean,placebo_calibrated,refusal_suppression,encoding_obfuscation,0.0
